tag,cross,female.parent,male.parent,n.female,n.male,n.total,rep
6239,705x882,705,882,50,40,90,Red
6240,705x375,705,375,61,51,112,Red
6241,705x367,705,367,25,17,42,Red
6242,705x639,705,639,30,37,67,Red
6243,705x399,705,399,16,23,39,Red
6244,705x379,705,379,40,50,90,Red
6245,705x380,705,380,26,28,54,Red
6246,705x398,705,398,27,20,47,Red
6247,705x21,705,21,26,34,60,Red
6248,705x235,705,235,34,19,53,Red
6249,705x461,705,461,34,31,65,Red
6250,705x790,705,790,48,44,92,Red
6251,705x45,705,45,31,32,63,Blue
6252,705x228,705,228,14,7,21,Blue
6253,705x26,705,26,42,39,81,Blue
6254,705x810,705,810,19,22,41,Blue
6255,705x217,705,217,25,29,54,Blue
6256,705x256,705,256,25,22,47,Blue
6257,705x233,705,233,17,18,35,Blue
6258,705x28,705,28,32,38,70,Blue
6259,705x280,705,280,39,37,76,Blue
6260,705x513,705,513,19,17,36,Blue
6261,705x91,705,91,16,10,26,Blue
6262,705x239,705,239,33,31,64,Blue
6263,705x370,705,370,37,20,57,Blue
6264,705x195,705,195,34,38,72,Blue
6265,705x57,705,57,29,39,68,Blue
6266,705x138,705,138,43,46,89,Blue
6267,705x208,705,208,8,14,22,Blue
6268,705x161,705,161,29,34,63,Blue
6269,705x386,705,386,35,24,59,Blue
6270,705x176,705,176,32,37,69,Blue
6271,705x40,705,40,16,15,31,Blue
6272,705x365,705,365,49,35,84,Blue
6273,705x555,705,555,26,16,42,Blue
6274,705x712,705,712,14,18,32,Blue
6275,705x805,705,805,34,42,76,Blue
6276,705x41,705,41,44,44,88,Blue
6277,705x517,705,517,22,33,55,Blue
6278,705x227,705,227,37,23,60,Blue
6279,705x705,705,705,24,20,44,Blue
6280,705x158,705,158,24,33,57,Blue
6281,705x908,705,908,20,22,42,Blue
6282,705x890,705,890,10,11,21,Blue
6283,705x129,705,129,14,12,26,Blue
6284,705x820,705,820,17,22,39,Blue
6285,705x595,705,595,11,12,23,Blue
6286,705x318,705,318,32,42,74,Blue
6287,705x313,705,313,27,35,62,Blue
6288,705x358,705,358,38,16,54,Blue
6289,705x882,705,882,32,23,55,Blue
6290,705x375,705,375,14,14,28,Blue
6291,705x367,705,367,26,37,63,Blue
6292,705x639,705,639,20,21,41,Blue
6293,705x399,705,399,29,27,56,Blue
6294,705x379,705,379,14,14,28,Blue
6295,705x380,705,380,18,18,36,Blue
6296,705x398,705,398,26,23,49,Blue
6297,705x21,705,21,34,24,58,Blue
6298,705x235,705,235,14,29,43,Blue
6299,705x461,705,461,47,54,101,Blue
6300,705x790,705,790,24,16,40,Blue
6301,712x45,712,45,37,25,62,White
6302,712x228,712,228,52,46,98,White
6303,712x26,712,26,68,83,151,White
6304,712x810,712,810,37,46,83,White
6305,712x217,712,217,73,77,150,White
6306,712x256,712,256,63,66,129,White
6307,712x233,712,233,43,39,82,White
6308,712x28,712,28,50,48,98,White
6309,712x280,712,280,73,67,140,White
6310,712x513,712,513,70,60,130,White
6311,712x91,712,91,58,69,127,White
6312,712x239,712,239,77,65,142,White
6313,712x370,712,370,41,34,75,White
6314,712x195,712,195,32,29,61,White
6315,712x57,712,57,43,62,105,White
6316,712x138,712,138,65,65,130,White
6317,712x208,712,208,52,58,110,White
6318,712x161,712,161,66,72,138,White
6319,712x386,712,386,48,41,89,White
6320,712x176,712,176,42,59,101,White
6321,712x40,712,40,27,34,61,White
6322,712x365,712,365,46,33,79,White
6323,712x555,712,555,67,64,131,White
6324,712x712,712,712,54,49,103,White
6325,712x805,712,805,79,71,150,White
6326,712x41,712,41,87,56,143,White
6327,712x517,712,517,46,48,94,White
6328,712x227,712,227,65,62,127,White
6329,712x705,712,705,40,66,106,White
6330,712x158,712,158,60,72,132,White
6331,712x908,712,908,77,88,165,White
6332,712x890,712,890,27,32,59,White
6333,712x129,712,129,71,56,127,White
6334,712x820,712,820,57,60,117,White
6335,712x595,712,595,82,75,157,White
6336,712x318,712,318,80,76,156,White
6337,712x313,712,313,57,66,123,White
6338,712x358,712,358,71,66,137,White
6339,712x882,712,882,68,66,134,White
6340,712x375,712,375,78,73,151,White
6341,712x367,712,367,51,31,82,White
6342,712x639,712,639,41,42,83,White
6343,712x399,712,399,61,41,102,White
6344,712x379,712,379,49,62,111,White
6345,712x380,712,380,34,33,67,White
6346,712x398,712,398,44,54,98,White
6347,712x21,712,21,78,79,157,White
6348,712x235,712,235,69,60,129,White
6349,712x461,712,461,56,57,113,White
6350,712x790,712,790,74,66,140,White
6351,712x45,712,45,48,44,92,Red
6352,712x228,712,228,56,65,121,Red
6353,712x26,712,26,49,65,114,Red
6354,712x810,712,810,55,62,117,Red
6355,712x217,712,217,73,76,149,Red
6356,712x256,712,256,53,61,114,Red
6357,712x233,712,233,39,38,77,Red
6358,712x28,712,28,76,76,152,Red
6359,712x280,712,280,64,71,135,Red
6360,712x513,712,513,70,44,114,Red
6361,712x91,712,91,55,53,108,Red
6362,712x239,712,239,81,67,148,Red
6363,712x370,712,370,73,52,125,Red
6364,712x195,712,195,22,24,46,Red
6365,712x57,712,57,48,66,114,Red
6366,712x138,712,138,86,71,157,Red
6367,712x208,712,208,68,65,133,Red
6368,712x161,712,161,66,77,143,Red
6369,712x386,712,386,82,79,161,Red
6370,712x176,712,176,56,46,102,Red
6371,712x40,712,40,47,40,87,Red
6372,712x365,712,365,74,74,148,Red
6373,712x555,712,555,27,54,81,Red
6374,712x712,712,712,58,63,121,Red
6375,712x805,712,805,54,58,112,Red
6376,712x41,712,41,45,41,86,Red
6377,712x517,712,517,58,80,138,Red
6378,712x227,712,227,69,57,126,Red
6379,712x705,712,705,72,61,133,Red
6380,712x158,712,158,74,69,143,Red
6381,712x908,712,908,86,75,161,Red
6382,712x890,712,890,41,41,82,Red
6383,712x129,712,129,66,68,134,Red
6384,712x820,712,820,54,49,103,Red
6385,712x595,712,595,43,42,85,Red
6386,712x318,712,318,63,61,124,Red
6387,712x313,712,313,91,68,159,Red
6388,712x358,712,358,42,46,88,Red
6389,712x882,712,882,37,32,69,Red
6390,712x375,712,375,54,58,112,Red
6391,712x367,712,367,47,50,97,Red
6392,712x639,712,639,37,38,75,Red
6393,712x399,712,399,60,70,130,Red
6394,712x379,712,379,72,57,129,Red
6395,712x380,712,380,67,57,124,Red
6396,712x398,712,398,58,52,110,Red
6397,712x21,712,21,79,80,159,Red
6398,712x235,712,235,48,60,108,Red
6399,712x461,712,461,49,46,95,Red
6400,712x790,712,790,66,54,120,Red
6401,712x45,712,45,67,45,112,Blue
6402,712x228,712,228,63,57,120,Blue
6403,712x26,712,26,83,62,145,Blue
6404,712x810,712,810,49,50,99,Blue
6405,712x217,712,217,43,66,109,Blue
6406,712x256,712,256,56,65,121,Blue
6407,712x233,712,233,34,34,68,Blue
6408,712x28,712,28,59,75,134,Blue
6409,712x280,712,280,55,63,118,Blue
6410,712x513,712,513,45,23,68,Blue
6411,712x91,712,91,49,61,110,Blue
6412,712x239,712,239,38,61,99,Blue
6413,712x370,712,370,68,67,135,Blue
6414,712x195,712,195,77,78,155,Blue
6415,712x57,712,57,70,63,133,Blue
6416,712x138,712,138,56,81,137,Blue
6417,712x208,712,208,60,59,119,Blue
6418,712x161,712,161,72,78,150,Blue
6419,712x386,712,386,59,53,112,Blue
6420,712x176,712,176,43,46,89,Blue
6421,712x40,712,40,60,54,114,Blue
6422,712x365,712,365,78,65,143,Blue
6423,712x555,712,555,56,50,106,Blue
6424,712x712,712,712,70,65,135,Blue
6425,712x805,712,805,82,77,159,Blue
6426,712x41,712,41,54,41,95,Blue
6427,712x517,712,517,58,60,118,Blue
6428,712x227,712,227,65,89,154,Blue
6429,712x705,712,705,42,25,67,Blue
6430,712x158,712,158,39,68,107,Blue
6431,712x908,712,908,72,69,141,Blue
6432,712x890,712,890,38,48,86,Blue
6433,712x129,712,129,43,44,87,Blue
6434,712x820,712,820,64,54,118,Blue
6435,712x595,712,595,69,73,142,Blue
6436,712x318,712,318,59,58,117,Blue
6437,712x313,712,313,56,54,110,Blue
6438,712x358,712,358,83,71,154,Blue
6439,712x882,712,882,58,61,119,Blue
6440,712x375,712,375,39,46,85,Blue
6441,712x367,712,367,37,32,69,Blue
6442,712x639,712,639,83,84,167,Blue
6443,712x399,712,399,79,51,130,Blue
6444,712x379,712,379,27,28,55,Blue
6445,712x380,712,380,66,54,120,Blue
6446,712x398,712,398,74,66,140,Blue
6447,712x21,712,21,58,46,104,Blue
6448,712x235,712,235,51,59,110,Blue
6449,712x461,712,461,52,51,103,Blue
6450,712x790,712,790,44,34,78,Blue
6451,790x45,790,45,58,38,96,White
6452,790x228,790,228,32,25,57,White
6453,790x26,790,26,13,14,27,White
6454,790x810,790,810,50,34,84,White
6455,790x217,790,217,67,58,125,White
6456,790x256,790,256,72,59,131,White
6457,790x233,790,233,26,29,55,White
6458,790x28,790,28,44,43,87,White
6459,790x280,790,280,62,71,133,White
6460,790x513,790,513,61,57,118,White
6461,790x91,790,91,56,62,118,White
6462,790x239,790,239,37,28,65,White
6463,790x370,790,370,31,33,64,White
6464,790x195,790,195,17,6,23,White
6465,790x57,790,57,56,56,112,White
6466,790x138,790,138,23,20,43,White
6467,790x208,790,208,48,52,100,White
6468,790x161,790,161,55,50,105,White
6469,790x386,790,386,71,60,131,White
6470,790x176,790,176,57,42,99,White
6471,790x40,790,40,26,28,54,White
6472,790x365,790,365,32,35,67,White
6473,790x555,790,555,63,48,111,White
6474,790x712,790,712,28,19,47,White
6475,790x805,790,805,39,54,93,White
6476,790x41,790,41,32,22,54,White
6477,790x517,790,517,28,21,49,White
6478,790x227,790,227,56,40,96,White
6479,790x705,790,705,72,71,143,White
6480,790x158,790,158,14,11,25,White
6481,790x908,790,908,35,33,68,White
6482,790x890,790,890,30,32,62,White
6483,790x129,790,129,24,15,39,White
6484,790x820,790,820,39,42,81,White
6485,790x595,790,595,27,25,52,White
6486,790x318,790,318,75,51,126,White
6487,790x313,790,313,50,38,88,White
6488,790x358,790,358,39,38,77,White
6489,790x882,790,882,46,54,100,White
6490,790x375,790,375,44,33,77,White
6491,790x367,790,367,31,31,62,White
6492,790x639,790,639,37,62,99,White
6493,790x399,790,399,30,22,52,White
6494,790x379,790,379,44,58,102,White
6495,790x380,790,380,28,15,43,White
6496,790x398,790,398,18,12,30,White
6497,790x21,790,21,58,74,132,White
6498,790x235,790,235,64,69,133,White
6499,790x461,790,461,46,26,72,White
6500,790x790,790,790,49,47,96,White
6501,790x45,790,45,38,56,94,Red
6502,790x228,790,228,30,31,61,Red
6503,790x26,790,26,58,54,112,Red
6504,790x810,790,810,49,51,100,Red
6505,790x217,790,217,83,66,149,Red
6506,790x256,790,256,22,27,49,Red
6507,790x233,790,233,23,17,40,Red
6508,790x28,790,28,23,21,44,Red
6509,790x280,790,280,73,59,132,Red
6510,790x513,790,513,32,30,62,Red
6511,790x91,790,91,38,36,74,Red
6512,790x239,790,239,17,17,34,Red
6513,790x370,790,370,28,19,47,Red
6514,790x195,790,195,15,10,25,Red
6515,790x57,790,57,25,23,48,Red
6516,790x138,790,138,40,32,72,Red
6517,790x208,790,208,43,38,81,Red
6518,790x161,790,161,10,21,31,Red
6519,790x386,790,386,31,35,66,Red
6520,790x176,790,176,46,44,90,Red
6521,790x40,790,40,42,41,83,Red
6522,790x365,790,365,33,42,75,Red
6523,790x555,790,555,37,29,66,Red
6524,790x712,790,712,24,18,42,Red
6525,790x805,790,805,50,42,92,Red
6526,790x41,790,41,49,47,96,Red
6527,790x517,790,517,12,16,28,Red
6528,790x227,790,227,25,25,50,Red
6529,790x705,790,705,54,47,101,Red
6530,790x158,790,158,16,25,41,Red
6531,790x908,790,908,39,36,75,Red
6532,790x890,790,890,26,22,48,Red
6533,790x129,790,129,35,26,61,Red
6534,790x820,790,820,43,54,97,Red
6535,790x595,790,595,29,13,42,Red
6536,790x318,790,318,29,21,50,Red
6537,790x313,790,313,48,35,83,Red
6538,790x358,790,358,56,48,104,Red
6539,790x882,790,882,24,27,51,Red
6540,790x375,790,375,31,40,71,Red
6541,790x367,790,367,26,36,62,Red
6542,790x639,790,639,25,31,56,Red
6543,790x399,790,399,40,36,76,Red
6544,790x379,790,379,42,39,81,Red
6545,790x380,790,380,36,36,72,Red
6546,790x398,790,398,44,48,92,Red
6547,790x21,790,21,30,21,51,Red
6548,790x235,790,235,44,39,83,Red
6549,790x461,790,461,28,23,51,Red
6550,790x790,790,790,27,25,52,Red
6551,790x45,790,45,34,38,72,Blue
6552,790x228,790,228,21,32,53,Blue
6553,790x26,790,26,25,21,46,Blue
6554,790x810,790,810,16,11,27,Blue
6555,790x217,790,217,78,55,133,Blue
6556,790x256,790,256,38,28,66,Blue
6557,790x233,790,233,14,20,34,Blue
6558,790x28,790,28,38,31,69,Blue
6559,790x280,790,280,37,26,63,Blue
6560,790x513,790,513,17,17,34,Blue
6561,790x91,790,91,48,42,90,Blue
6562,790x239,790,239,54,47,101,Blue
6563,790x370,790,370,48,45,93,Blue
6564,790x195,790,195,29,29,58,Blue
6565,790x57,790,57,12,10,22,Blue
6566,790x138,790,138,26,23,49,Blue
6567,790x208,790,208,25,19,44,Blue
6568,790x161,790,161,10,23,33,Blue
6569,790x386,790,386,24,21,45,Blue
6570,790x176,790,176,14,28,42,Blue
6571,790x40,790,40,27,19,46,Blue
6572,790x365,790,365,65,40,105,Blue
6573,790x555,790,555,33,23,56,Blue
6574,790x712,790,712,22,22,44,Blue
6575,790x805,790,805,27,25,52,Blue
6576,790x41,790,41,23,11,34,Blue
6577,790x517,790,517,26,23,49,Blue
6578,790x227,790,227,20,19,39,Blue
6579,790x705,790,705,34,43,77,Blue
6580,790x158,790,158,37,34,71,Blue
6581,790x908,790,908,15,15,30,Blue
6582,790x890,790,890,27,23,50,Blue
6583,790x129,790,129,11,23,34,Blue
6584,790x820,790,820,21,8,29,Blue
6585,790x595,790,595,17,15,32,Blue
6586,790x318,790,318,27,21,48,Blue
6587,790x313,790,313,36,38,74,Blue
6588,790x358,790,358,25,32,57,Blue
6589,790x882,790,882,36,26,62,Blue
6590,790x375,790,375,58,63,121,Blue
6591,790x367,790,367,21,14,35,Blue
6592,790x639,790,639,52,60,112,Blue
6593,790x399,790,399,52,53,105,Blue
6594,790x379,790,379,28,30,58,Blue
6595,790x380,790,380,27,17,44,Blue
6596,790x398,790,398,31,23,54,Blue
6597,790x21,790,21,17,18,35,Blue
6598,790x235,790,235,23,25,48,Blue
6599,790x461,790,461,20,26,46,Blue
6600,790x790,790,790,14,17,31,Blue
6601,805x45,805,45,43,41,84,White
6602,805x228,805,228,43,55,98,White
6603,805x26,805,26,40,43,83,White
6604,805x810,805,810,46,47,93,White
6605,805x217,805,217,53,37,90,White
6606,805x256,805,256,55,54,109,White
6607,805x233,805,233,28,29,57,White
6608,805x28,805,28,66,40,106,White
6609,805x280,805,280,41,37,78,White
6610,805x513,805,513,62,52,114,White
6611,805x91,805,91,34,40,74,White
6612,805x239,805,239,45,33,78,White
6613,805x370,805,370,35,31,66,White
6614,805x195,805,195,52,27,79,White
6615,805x57,805,57,56,37,93,White
6616,805x138,805,138,40,36,76,White
6617,805x208,805,208,68,47,115,White
6618,805x161,805,161,41,43,84,White
6619,805x386,805,386,38,47,85,White
6620,805x176,805,176,48,51,99,White
6621,805x40,805,40,24,27,51,White
6622,805x365,805,365,51,37,88,White
6623,805x555,805,555,57,42,99,White
6624,805x712,805,712,59,61,120,White
6625,805x805,805,805,49,44,93,White
6626,805x41,805,41,43,50,93,White
6627,805x517,805,517,52,46,98,White
6628,805x227,805,227,61,44,105,White
6629,805x705,805,705,41,42,83,White
6630,805x158,805,158,46,42,88,White
6631,805x908,805,908,53,41,94,White
6632,805x890,805,890,42,31,73,White
6633,805x129,805,129,50,39,89,White
6634,805x820,805,820,52,49,101,White
6635,805x595,805,595,33,33,66,White
6636,805x318,805,318,54,46,100,White
6637,805x313,805,313,31,30,61,White
6638,805x358,805,358,46,41,87,White
6639,805x882,805,882,56,55,111,White
6640,805x375,805,375,41,39,80,White
6641,805x367,805,367,54,43,97,White
6642,805x639,805,639,44,45,89,White
6643,805x399,805,399,58,54,112,White
6644,805x379,805,379,68,58,126,White
6645,805x380,805,380,31,32,63,White
6646,805x398,805,398,45,40,85,White
6647,805x21,805,21,46,69,115,White
6648,805x235,805,235,61,49,110,White
6649,805x461,805,461,23,25,48,White
6650,805x790,805,790,45,39,84,White
6651,805x45,805,45,70,57,127,Red
6652,805x228,805,228,82,73,155,Red
6653,805x26,805,26,52,61,113,Red
6654,805x810,805,810,56,47,103,Red
6655,805x217,805,217,32,35,67,Red
6656,805x256,805,256,55,58,113,Red
6657,805x233,805,233,44,41,85,Red
6658,805x28,805,28,57,57,114,Red
6659,805x280,805,280,46,39,85,Red
6660,805x513,805,513,53,50,103,Red
6661,805x91,805,91,73,48,121,Red
6662,805x239,805,239,79,62,141,Red
6663,805x370,805,370,49,51,100,Red
6664,805x195,805,195,52,51,103,Red
6665,805x57,805,57,65,51,116,Red
6666,805x138,805,138,71,64,135,Red
6667,805x208,805,208,49,41,90,Red
6668,805x161,805,161,25,34,59,Red
6669,805x386,805,386,47,33,80,Red
6670,805x176,805,176,46,69,115,Red
6671,805x40,805,40,30,41,71,Red
6672,805x365,805,365,75,59,134,Red
6673,805x555,805,555,68,49,117,Red
6674,805x712,805,712,74,59,133,Red
6675,805x805,805,805,57,40,97,Red
6676,805x41,805,41,39,49,88,Red
6677,805x517,805,517,64,53,117,Red
6678,805x227,805,227,50,47,97,Red
6679,805x705,805,705,44,40,84,Red
6680,805x158,805,158,31,37,68,Red
6681,805x908,805,908,47,33,80,Red
6682,805x890,805,890,43,57,100,Red
6683,805x129,805,129,42,40,82,Red
6684,805x820,805,820,39,39,78,Red
6685,805x595,805,595,40,68,108,Red
6686,805x318,805,318,50,45,95,Red
6687,805x313,805,313,69,57,126,Red
6688,805x358,805,358,33,28,61,Red
6689,805x882,805,882,46,44,90,Red
6690,805x375,805,375,49,36,85,Red
6691,805x367,805,367,22,14,36,Red
6692,805x639,805,639,44,32,76,Red
6693,805x399,805,399,59,30,89,Red
6694,805x379,805,379,47,41,88,Red
6695,805x380,805,380,45,43,88,Red
6696,805x398,805,398,28,23,51,Red
6697,805x21,805,21,60,39,99,Red
6698,805x235,805,235,55,46,101,Red
6699,805x461,805,461,64,41,105,Red
6700,805x790,805,790,71,64,135,Red
6701,805x45,805,45,41,41,82,Blue
6702,805x228,805,228,52,48,100,Blue
6703,805x26,805,26,41,42,83,Blue
6704,805x810,805,810,51,53,104,Blue
6705,805x217,805,217,53,57,110,Blue
6706,805x256,805,256,64,55,119,Blue
6707,805x233,805,233,27,31,58,Blue
6708,805x28,805,28,36,43,79,Blue
6709,805x280,805,280,51,43,94,Blue
6710,805x513,805,513,56,51,107,Blue
6711,805x91,805,91,53,48,101,Blue
6712,805x239,805,239,93,71,164,Blue
6713,805x370,805,370,53,46,99,Blue
6714,805x195,805,195,39,37,76,Blue
6715,805x57,805,57,67,63,130,Blue
6716,805x138,805,138,36,46,82,Blue
6717,805x208,805,208,60,42,102,Blue
6718,805x161,805,161,59,75,134,Blue
6719,805x386,805,386,30,34,64,Blue
6720,805x176,805,176,55,57,112,Blue
6721,805x40,805,40,52,37,89,Blue
6722,805x365,805,365,69,45,114,Blue
6723,805x555,805,555,61,46,107,Blue
6724,805x712,805,712,28,35,63,Blue
6725,805x805,805,805,51,68,119,Blue
6726,805x41,805,41,67,72,139,Blue
6727,805x517,805,517,62,64,126,Blue
6728,805x227,805,227,47,38,85,Blue
6729,805x705,805,705,30,34,64,Blue
6730,805x158,805,158,37,37,74,Blue
6731,805x908,805,908,50,61,111,Blue
6732,805x890,805,890,63,53,116,Blue
6733,805x129,805,129,43,51,94,Blue
6734,805x820,805,820,45,42,87,Blue
6735,805x595,805,595,59,54,113,Blue
6736,805x318,805,318,63,48,111,Blue
6737,805x313,805,313,51,45,96,Blue
6738,805x358,805,358,48,44,92,Blue
6739,805x882,805,882,69,63,132,Blue
6740,805x375,805,375,60,62,122,Blue
6741,805x367,805,367,35,29,64,Blue
6742,805x639,805,639,47,57,104,Blue
6743,805x399,805,399,51,41,92,Blue
6744,805x379,805,379,76,98,174,Blue
6745,805x380,805,380,60,60,120,Blue
6746,805x398,805,398,54,37,91,Blue
6747,805x21,805,21,53,48,101,Blue
6748,805x235,805,235,64,48,112,Blue
6749,805x461,805,461,62,40,102,Blue
6750,805x790,805,790,53,44,97,Blue
6751,810x45,810,45,27,46,73,White
6752,810x228,810,228,31,32,63,White
6753,810x26,810,26,34,24,58,White
6754,810x810,810,810,22,23,45,White
6755,810x217,810,217,38,25,63,White
6756,810x256,810,256,36,29,65,White
6757,810x233,810,233,61,41,102,White
6758,810x28,810,28,32,35,67,White
6759,810x280,810,280,27,32,59,White
6760,810x513,810,513,23,29,52,White
6761,810x91,810,91,20,16,36,White
6762,810x239,810,239,29,30,59,White
6763,810x370,810,370,14,16,30,White
6764,810x195,810,195,31,25,56,White
6765,810x57,810,57,35,34,69,White
6766,810x138,810,138,16,19,35,White
6767,810x208,810,208,53,64,117,White
6768,810x161,810,161,56,58,114,White
6769,810x386,810,386,33,37,70,White
6770,810x176,810,176,38,21,59,White
6771,810x40,810,40,23,18,41,White
6772,810x365,810,365,32,35,67,White
6773,810x555,810,555,28,27,55,White
6774,810x712,810,712,47,45,92,White
6775,810x805,810,805,46,63,109,White
6776,810x41,810,41,37,49,86,White
6777,810x517,810,517,34,42,76,White
6778,810x227,810,227,54,61,115,White
6779,810x705,810,705,42,67,109,White
6780,810x158,810,158,44,30,74,White
6781,810x908,810,908,57,62,119,White
6782,810x890,810,890,43,39,82,White
6783,810x129,810,129,64,59,123,White
6784,810x820,810,820,27,46,73,White
6785,810x595,810,595,47,40,87,White
6786,810x318,810,318,26,22,48,White
6787,810x313,810,313,47,39,86,White
6788,810x358,810,358,47,47,94,White
6789,810x882,810,882,50,46,96,White
6790,810x375,810,375,35,36,71,White
6791,810x367,810,367,15,21,36,White
6792,810x639,810,639,21,27,48,White
6793,810x399,810,399,45,48,93,White
6794,810x379,810,379,58,49,107,White
6795,810x380,810,380,44,34,78,White
6796,810x398,810,398,44,29,73,White
6797,810x21,810,21,15,23,38,White
6798,810x235,810,235,20,25,45,White
6799,810x461,810,461,24,28,52,White
6800,810x790,810,790,30,21,51,White
6801,810x45,810,45,39,39,78,Red
6802,810x228,810,228,19,8,27,Red
6803,810x26,810,26,37,41,78,Red
6804,810x810,810,810,32,43,75,Red
6805,810x217,810,217,45,49,94,Red
6806,810x256,810,256,23,16,39,Red
6807,810x233,810,233,18,26,44,Red
6808,810x28,810,28,12,15,27,Red
6809,810x280,810,280,30,29,59,Red
6810,810x513,810,513,24,24,48,Red
6811,810x91,810,91,40,40,80,Red
6812,810x239,810,239,37,33,70,Red
6813,810x370,810,370,24,27,51,Red
6814,810x195,810,195,36,26,62,Red
6815,810x57,810,57,56,44,100,Red
6816,810x138,810,138,12,12,24,Red
6817,810x208,810,208,32,41,73,Red
6818,810x161,810,161,28,26,54,Red
6819,810x386,810,386,31,18,49,Red
6820,810x176,810,176,27,24,51,Red
6821,810x40,810,40,49,39,88,Red
6822,810x365,810,365,35,30,65,Red
